hi Parisa
         8087408 function calls (7989965 primitive calls) in 1849.719 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 contour.py:1387(QuadContourSet)
        1    0.002    0.002    0.024    0.024 contour.py:4(<module>)
        1    0.000    0.000    0.000    0.000 contour.py:42(ClabelText)
        1    0.000    0.000    0.000    0.000 contour.py:57(ContourLabeler)
        1    0.000    0.000    0.000    0.000 contour.py:748(ContourSet)
        1    0.000    0.000    0.000    0.000 conv.py:156(ConvOp)
        1    0.000    0.000    0.000    0.000 conv.py:9(<module>)
        1    0.000    0.000    0.000    0.000 coo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 coo.py:21(coo_matrix)
        1    0.000    0.000    0.000    0.000 cookielib.py:1215(Absent)
        1    0.000    0.000    0.000    0.000 cookielib.py:1217(CookieJar)
        1    0.000    0.000    0.000    0.000 cookielib.py:1747(LoadError)
        1    0.000    0.000    0.000    0.000 cookielib.py:1749(FileCookieJar)
        1    0.000    0.000    0.005    0.005 cookielib.py:26(<module>)
        1    0.000    0.000    0.000    0.000 cookielib.py:723(Cookie)
        1    0.000    0.000    0.000    0.000 cookielib.py:821(CookiePolicy)
        1    0.000    0.000    0.000    0.000 cookielib.py:854(DefaultCookiePolicy)
        1    0.000    0.000    0.000    0.000 cookies.py:10(<module>)
        1    0.000    0.000    0.000    0.000 cookies.py:166(CookieConflictError)
        1    0.000    0.000    0.000    0.000 cookies.py:172(RequestsCookieJar)
        1    0.000    0.000    0.000    0.000 cookies.py:26(MockRequest)
        1    0.000    0.000    0.000    0.000 cookies.py:98(MockResponse)
       51    0.000    0.000    0.000    0.000 copy.py:113(_copy_with_constructor)
59005/58967    0.191    0.000    0.547    0.000 copy.py:145(deepcopy)
       33    0.000    0.000    0.000    0.000 copy.py:198(_deepcopy_atomic)
      5/1    0.000    0.000    0.000    0.000 copy.py:253(_deepcopy_dict)
    59004    0.108    0.000    0.118    0.000 copy.py:267(_keep_alive)
     2743    0.016    0.000    0.024    0.000 copy.py:306(_reconstruct)
2794/2781    0.005    0.000    0.042    0.000 copy.py:66(copy)
        4    0.000    0.000    0.000    0.000 copy_reg.py:14(pickle)
        1    0.000    0.000    0.000    0.000 copy_reg.py:27(constructor)
      314    0.000    0.000    0.000    0.000 copy_reg.py:46(_reconstructor)
     2743    0.001    0.000    0.002    0.000 copy_reg.py:92(__newobj__)
       32    0.000    0.000    0.000    0.000 copy_reg.py:95(_slotnames)
        2    0.000    0.000    0.018    0.009 core.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:1001(_MaskedBinaryOperation)
       18    0.000    0.000    0.000    0.000 core.py:1021(__init__)
        1    0.000    0.000    0.000    0.000 core.py:1153(_DomainedBinaryOperation)
        6    0.000    0.000    0.000    0.000 core.py:1174(__init__)
        4    0.000    0.000    0.000    0.000 core.py:124(doc_note)
        1    0.000    0.000    0.000    0.000 core.py:14(DeprecatedBundleWarning)
       43    0.000    0.000    0.001    0.000 core.py:143(get_object_signature)
        1    0.000    0.000    0.017    0.017 core.py:155(load_base_library)
        1    0.000    0.000    0.000    0.000 core.py:16(IDNAError)
        1    0.000    0.000    0.000    0.000 core.py:160(MAError)
        1    0.000    0.000    0.000    0.000 core.py:162(iter_user_libraries)
        1    0.000    0.000    0.000    0.000 core.py:168(MaskError)
        1    0.000    0.000    0.000    0.000 core.py:169(update_user_library)
       24    0.000    0.000    0.001    0.000 core.py:177(iter_style_files)
        1    0.000    0.000    0.017    0.017 core.py:187(read_style_directory)
        1    0.000    0.000    0.002    0.002 core.py:21(<module>)
        1    0.000    0.000    0.000    0.000 core.py:21(IDNABidiError)
        1    0.000    0.000    0.000    0.000 core.py:21(where)
        1    0.000    0.000    0.000    0.000 core.py:226(reload_library)
        1    0.000    0.000    0.000    0.000 core.py:2400(_MaskedPrintOption)
        1    0.000    0.000    0.000    0.000 core.py:2406(__init__)
        9    0.000    0.000    0.000    0.000 core.py:2569(_arraymethod)
        1    0.000    0.000    0.000    0.000 core.py:26(InvalidCodepoint)
        1    0.000    0.000    0.000    0.000 core.py:2617(MaskedIterator)
        1    0.000    0.000    0.000    0.000 core.py:2731(MaskedArray)
        1    0.000    0.000    0.000    0.000 core.py:31(InvalidCodepointContext)
       23    0.000    0.000    0.000    0.000 core.py:59(is_style_file)
        1    0.000    0.000    0.000    0.000 core.py:6046(mvoid)
       22    0.000    0.000    0.000    0.000 core.py:6192(isMaskedArray)
        1    0.000    0.000    0.000    0.000 core.py:6248(MaskedConstant)
        1    0.000    0.000    0.000    0.000 core.py:6255(__new__)
        1    0.000    0.000    0.000    0.000 core.py:6258(__array_finalize__)
        1    0.000    0.000    0.000    0.000 core.py:6361(_extrema_operation)
        2    0.000    0.000    0.000    0.000 core.py:6370(__init__)
        1    0.000    0.000    0.000    0.000 core.py:6482(_frommethod)
       26    0.000    0.000    0.001    0.000 core.py:6493(__init__)
       26    0.000    0.000    0.001    0.000 core.py:6498(getdoc)
        1    0.000    0.000    0.000    0.000 core.py:7960(_convert2ma)
        8    0.000    0.000    0.000    0.000 core.py:7973(__init__)
        8    0.000    0.000    0.000    0.000 core.py:7978(getdoc)
        1    0.000    0.000    0.000    0.000 core.py:826(_DomainCheckInterval)
        3    0.000    0.000    0.000    0.000 core.py:835(__init__)
        1    0.000    0.000    0.000    0.000 core.py:851(_DomainTan)
        1    0.000    0.000    0.000    0.000 core.py:859(__init__)
        1    0.000    0.000    0.000    0.000 core.py:869(_DomainSafeDivide)
        6    0.000    0.000    0.000    0.000 core.py:875(__init__)
        1    0.000    0.000    0.000    0.000 core.py:890(_DomainGreater)
        3    0.000    0.000    0.000    0.000 core.py:896(__init__)
        1    0.000    0.000    0.000    0.000 core.py:9(<module>)
        1    0.000    0.000    0.000    0.000 core.py:906(_DomainGreaterEqual)
        2    0.000    0.000    0.000    0.000 core.py:912(__init__)
        1    0.000    0.000    0.000    0.000 core.py:922(_MaskedUnaryOperation)
        1    0.000    0.000    0.000    0.000 core.py:93(MaskedArrayFutureWarning)
       27    0.000    0.000    0.000    0.000 core.py:940(__init__)
        1    0.000    0.000    0.029    0.029 corr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 corr.py:18(BaseCorrMM)
        1    0.000    0.000    0.000    0.000 corr.py:446(CorrMM)
        1    0.000    0.000    0.000    0.000 corr.py:520(CorrMM_gradWeights)
        1    0.000    0.000    0.000    0.000 corr.py:617(CorrMM_gradInputs)
        1    0.000    0.000    0.000    0.000 corr3d.py:1(<module>)
        1    0.000    0.000    0.000    0.000 corr3d.py:18(BaseCorr3dMM)
        1    0.000    0.000    0.000    0.000 corr3d.py:494(Corr3dMM)
        1    0.000    0.000    0.000    0.000 corr3d.py:567(Corr3dMM_gradWeights)
        1    0.000    0.000    0.000    0.000 corr3d.py:672(Corr3dMM_gradInputs)
        1    0.000    0.000    0.000    0.000 cp949prober.py:28(<module>)
        1    0.000    0.000    0.000    0.000 cp949prober.py:34(CP949Prober)
        1    0.000    0.000    0.000    0.000 cpucount.py:32(<module>)
        1    0.000    0.000    0.000    0.000 cpucount.py:37(cpuCount)
        1    0.000    0.000    0.000    0.000 csc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 csc.py:20(csc_matrix)
        1    0.001    0.001    0.001    0.001 csr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 csr.py:23(csr_matrix)
        1    0.000    0.000    0.000    0.000 csv.py:127(DictWriter)
        1    0.000    0.000    0.000    0.000 csv.py:166(Sniffer)
        1    0.000    0.000    0.000    0.000 csv.py:26(Dialect)
        1    0.000    0.000    0.000    0.000 csv.py:4(<module>)
        1    0.000    0.000    0.000    0.000 csv.py:57(excel)
        1    0.000    0.000    0.000    0.000 csv.py:67(excel_tab)
        1    0.000    0.000    0.000    0.000 csv.py:73(DictReader)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:177(_ndptr)
       12    0.000    0.000    0.000    0.000 ctypeslib.py:330(prep_simple)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:51(<module>)
        1    0.000    0.000    0.000    0.000 cutils.py:1(<module>)
       16    0.000    0.000    0.000    0.000 cycler.py:112(__init__)
       80    0.000    0.000    0.000    0.000 cycler.py:138(keys)
       16    0.000    0.000    0.000    0.000 cycler.py:145(change_key)
       16    0.000    0.000    0.000    0.000 cycler.py:191(_from_iter)
      126    0.000    0.000    0.000    0.000 cycler.py:212(<genexpr>)
       16    0.000    0.000    0.000    0.000 cycler.py:225(__iter__)
      129    0.000    0.000    0.000    0.000 cycler.py:227(<genexpr>)
       16    0.000    0.000    0.000    0.000 cycler.py:349(by_key)
       32    0.000    0.000    0.000    0.000 cycler.py:371(<genexpr>)
        1    0.000    0.000    0.000    0.000 cycler.py:41(<module>)
       16    0.000    0.000    0.000    0.000 cycler.py:468(cycler)
       16    0.000    0.000    0.000    0.000 cycler.py:529(_cycler)
       16    0.000    0.000    0.000    0.000 cycler.py:55(_process_keys)
        1    0.000    0.000    0.000    0.000 cycler.py:77(Cycler)
        1    0.000    0.000    0.000    0.000 dash_apps.py:3(<module>)
        1    0.000    0.000    0.000    0.000 dashboard_objs.py:137(Dashboard)
        1    0.000    0.000    0.000    0.000 dashboard_objs.py:9(<module>)
        1    0.000    0.000    0.000    0.000 dashboards.py:6(<module>)
       18    0.000    0.000    0.000    0.000 data.py:117(_create_method)
        1    0.000    0.000    0.000    0.000 data.py:144(_minmax_mixin)
        1    0.000    0.000    0.000    0.000 data.py:21(_data_matrix)
        1    0.000    0.000    0.000    0.000 data.py:7(<module>)
        1    0.000    0.000    0.000    0.000 date_converters.py:1(<module>)
        1    0.001    0.001    0.009    0.009 dates.py:110(<module>)
        1    0.000    0.000    0.000    0.000 dates.py:1116(YearLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1180(MonthLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1205(WeekdayLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1233(DayLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1260(HourLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1280(MinuteLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1300(SecondLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1320(MicrosecondLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1498(DateConverter)
        1    0.000    0.000    0.000    0.000 dates.py:155(_UTC)
        1    0.000    0.000    0.000    0.000 dates.py:274(strpdate2num)
        1    0.000    0.000    0.000    0.000 dates.py:290(bytespdate2num)
        1    0.000    0.000    0.000    0.000 dates.py:437(DateFormatter)
        1    0.000    0.000    0.000    0.000 dates.py:576(IndexDateFormatter)
        1    0.000    0.000    0.000    0.000 dates.py:603(AutoDateFormatter)
        1    0.000    0.000    0.000    0.000 dates.py:705(rrulewrapper)
        1    0.000    0.000    0.000    0.000 dates.py:725(DateLocator)
        1    0.000    0.000    0.000    0.000 dates.py:792(RRuleLocator)
        1    0.000    0.000    0.000    0.000 dates.py:897(AutoDateLocator)
        1    0.000    0.000    0.000    0.000 datetimelike.py:125(DatetimeIndexOpsMixin)
        8    0.000    0.000    0.000    0.000 datetimelike.py:159(_join_i8_wrapper)
        1    0.000    0.000    0.001    0.001 datetimelike.py:3(<module>)
        1    0.000    0.000    0.000    0.000 datetimelike.py:39(DatelikeOps)
        3    0.000    0.000    0.000    0.000 datetimelike.py:632(_add_datetimelike_methods)
        1    0.000    0.000    0.000    0.000 datetimelike.py:64(TimelikeOps)
        1    0.000    0.000    0.000    0.000 datetimes.py:1(<module>)
        6    0.000    0.000    0.000    0.000 datetimes.py:101(_dt_index_cmp)
        1    0.000    0.000    0.000    0.000 datetimes.py:164(DatetimeIndex)
        1    0.000    0.000    0.000    0.000 datetimes.py:2(<module>)
        4    0.000    0.000    0.000    0.000 datetimes.py:215(_join_i8_wrapper)
       21    0.000    0.000    0.000    0.000 datetimes.py:62(_field_accessor)
        1    0.000    0.000    0.000    0.000 debug.py:1(<module>)
        1    0.000    0.000    0.000    0.000 debugmode.py:1525(_FunctionGraphEvent)
        1    0.000    0.000    0.000    0.000 debugmode.py:156(BadOptimization)
        1    0.000    0.000    0.000    0.000 debugmode.py:1601(_VariableEquivalenceTracker)
        1    0.000    0.000    0.000    0.000 debugmode.py:1753(_DummyLinker)
        1    0.000    0.000    0.000    0.000 debugmode.py:1759(_Linker)
        1    0.000    0.000    0.000    0.000 debugmode.py:2328(_Maker)
        1    0.000    0.000    0.000    0.000 debugmode.py:2588(DebugMode)
        1    0.000    0.000    0.000    0.000 debugmode.py:2682(__init__)
        1    0.000    0.000    0.000    0.000 debugmode.py:317(BadDestroyMap)
        1    0.000    0.000    0.000    0.000 debugmode.py:37(NoDuplicateOptWarningFilter)
        1    0.000    0.000    0.000    0.000 debugmode.py:375(BadViewMap)
        1    0.000    0.000    0.000    0.000 debugmode.py:410(StochasticOrder)
        1    0.000    0.000    0.000    0.000 debugmode.py:425(InvalidValueError)
        1    0.000    0.000    0.000    0.000 debugmode.py:58(DebugModeError)
        1    0.000    0.000    0.000    0.000 debugmode.py:6(<module>)
        1    0.000    0.000    0.000    0.000 debugmode.py:67(BadThunkOutput)
        1    0.000    0.000    0.000    0.000 debugmode.py:798(DataDestroyed)
        1    0.000    0.000    0.003    0.003 decimal.py:116(<module>)
        1    0.000    0.000    0.000    0.000 decimal.py:160(DecimalException)
        1    0.000    0.000    0.000    0.000 decimal.py:183(Clamped)
        1    0.000    0.000    0.000    0.000 decimal.py:195(InvalidOperation)
        1    0.000    0.000    0.000    0.000 decimal.py:224(ConversionSyntax)
        1    0.000    0.000    0.000    0.000 decimal.py:234(DivisionByZero)
        1    0.000    0.000    0.000    0.000 decimal.py:250(DivisionImpossible)
        1    0.000    0.000    0.000    0.000 decimal.py:261(DivisionUndefined)
